accCrosses,accLB,accThB,aerialsWon,age,assists,bigChanceCreated,blockShots,clearances,crosses,disp,dribbles,errorsSum,fatalError,finalThirdPass,finalThirdPassAcc,fouled,fouls,goals,interceptions,keyPasses,longBall,matchId,mins,offsideWon,offsides,passSucc,passes,penaltyScored,playerId,playerMainPosition,playerName,rate,redCards,seriousError,shots,shotsOT,teamId,teamName,thBall,totalTackles,unsTouches,yelCards
1,4,0,0,24,1,0,0,0,1,2,2,0,0,16,13,4,1,0,2,1,6,60324,90,0,0,82.14,28,0,12292,中场,约翰·麦克金,7.76,0,0,0,0,7,阿斯顿维拉,0,2,1,0
0,1,0,4,27,0,1,0,6,0,0,0,0,0,6,2,0,0,0,2,2,3,60332,90,0,0,84.21,38,0,1868,中后卫,维斯特高,7.76,0,0,1,0,15,南安普顿,0,3,1,0
0,2,0,7,28,0,0,0,7,0,0,0,0,0,7,6,1,1,0,2,2,4,60329,90,0,0,80.33,61,0,6223,中后卫,维利·博利,7.73,0,0,0,0,269,狼队,0,4,0,0
0,2,0,1,28,0,0,0,2,1,2,2,0,0,19,13,1,1,1,0,2,3,60329,90,0,1,77.78,36,1,2078,中锋,劳尔·希门尼斯,7.72,0,0,4,1,269,狼队,0,0,2,0
0,0,0,3,25,0,0,1,9,0,0,0,0,0,0,0,2,0,0,3,0,1,60330,82,0,0,77.78,9,0,6328,中后卫,拉塞尔斯,7.72,0,0,1,0,4,纽卡斯尔,0,0,0,0
0,1,0,1,27,0,0,0,0,0,3,0,0,0,29,25,2,1,0,1,4,2,60323,77,0,0,89.19,37,0,6160,左边锋,萨迪奥·马内,7.67,0,0,3,1,13,利物浦,1,6,3,0
0,1,0,2,25,0,0,2,2,0,1,3,0,0,8,6,1,0,0,2,1,4,60331,90,0,0,84.09,44,0,10547,左后卫,马苏亚库,7.67,0,0,1,0,16,西汉姆联,1,3,0,0
0,3,0,2,29,0,0,1,4,0,0,0,0,0,6,4,0,1,1,1,0,4,60326,90,0,0,80.95,21,0,421,左后卫,范安霍尔特,7.67,0,0,1,1,19,水晶宫,0,1,0,0
3,4,0,0,20,1,1,0,0,13,1,1,0,0,38,28,0,0,0,0,6,8,60323,90,1,0,77.46,71,0,19145,右后卫,特伦特·阿诺德,7.65,0,0,3,0,13,利物浦,0,1,2,0
1,1,0,0,23,0,0,0,0,2,1,1,0,0,2,2,1,0,1,1,1,2,60323,29,0,1,91.67,24,0,7080,后腰,托雷拉,7.65,0,0,1,1,12,阿森纳,0,1,0,0
0,2,0,3,27,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,5,60330,90,0,0,69.23,13,0,93,左后卫,杜梅特,7.61,0,0,0,0,4,纽卡斯尔,0,1,0,0
4,4,0,0,26,0,0,1,0,8,1,0,0,0,18,17,1,0,0,0,6,5,60331,88,0,1,93.48,46,0,6320,前腰,兰奇尼,7.59,0,0,1,0,16,西汉姆联,0,0,0,0
0,3,0,6,23,1,0,0,8,0,0,0,0,0,3,2,0,1,0,2,1,8,60325,90,0,0,79.1,67,0,8981,中后卫,瑟因居,7.56,0,0,0,0,10,莱斯特城,0,4,0,0
1,3,1,0,22,1,0,1,0,4,3,2,0,0,13,11,2,0,0,0,3,3,60328,90,0,0,91.3,46,0,6624,右边锋,布恩迪亚,7.54,0,0,1,1,209,诺维奇,1,3,3,0
0,0,0,1,24,0,0,0,0,0,0,1,0,0,2,2,1,0,1,0,0,0,60324,13,0,2,100.0,2,0,3791,右边锋,埃尔加齐,7.52,0,0,2,2,7,阿斯顿维拉,0,0,0,0
1,0,1,0,22,0,1,0,0,3,0,0,0,0,4,2,2,0,1,0,2,1,60327,53,0,0,61.54,13,0,20744,右边锋,哈里·威尔逊,7.52,0,0,2,1,208,伯恩茅斯,1,2,1,0
0,1,0,5,26,0,0,2,8,0,0,1,0,0,6,2,1,3,0,1,0,3,60329,90,0,0,70.97,31,0,6470,中后卫,塔科夫斯基,7.49,0,0,1,1,20,伯恩利,0,3,0,1
0,0,0,0,26,0,0,0,0,2,0,6,0,0,6,5,1,3,0,2,0,0,60326,90,0,0,86.67,15,0,53,右边锋,扎哈,7.49,0,0,2,1,19,水晶宫,0,3,4,1
0,1,0,1,28,0,2,0,1,0,2,1,0,0,10,9,0,0,1,0,3,1,60331,90,0,0,80.0,15,0,6477,中锋,安德烈·格雷,7.48,0,0,5,1,207,沃特福德,0,0,1,0
0,6,0,1,30,0,0,0,1,0,0,0,0,0,7,4,0,0,0,1,0,21,60330,90,0,0,28.57,21,0,17340,门将,杜布拉夫卡,7.47,0,0,0,0,4,纽卡斯尔,0,0,0,0
1,9,0,0,25,1,1,0,0,1,0,1,0,0,32,27,1,1,0,0,4,10,60323,90,0,0,92.86,70,0,2983,后腰,法比尼奥,7.44,0,0,0,0,13,利物浦,0,2,1,1
0,0,0,3,28,0,0,0,0,0,3,2,0,0,5,2,0,2,1,0,0,0,60326,75,0,0,66.67,12,0,3091,中锋,乔丹·阿尤,7.43,0,0,1,1,19,水晶宫,0,1,2,0
0,0,0,2,29,0,0,1,0,0,1,0,0,0,7,3,2,1,1,0,0,0,60329,78,0,0,64.29,14,0,516,中锋,阿什利·巴恩斯,7.41,0,0,4,2,20,伯恩利,0,0,1,0
0,6,0,3,26,0,0,1,10,0,0,1,0,0,6,0,0,0,0,0,0,16,60324,90,1,0,57.89,38,0,6413,中后卫,泰隆·明斯,7.39,0,0,0,0,7,阿斯顿维拉,0,1,1,0
0,2,0,2,22,0,0,0,0,1,1,0,0,0,9,6,1,1,1,0,2,3,60324,90,0,4,80.0,20,0,16312,中锋,韦斯利,7.39,0,0,2,1,7,阿斯顿维拉,0,1,3,0
0,0,0,1,23,0,0,0,3,0,1,0,0,0,10,10,1,1,1,0,2,0,60330,88,0,1,95.65,23,0,6900,中锋,乔林顿,7.38,0,0,2,2,4,纽卡斯尔,0,0,5,1
2,0,0,3,30,1,0,0,2,3,0,1,0,0,16,12,0,0,0,0,1,2,60328,90,0,0,78.95,57,0,19,右后卫,阿斯皮利奎塔,7.38,0,0,2,0,1,切尔西,0,3,1,0
0,0,0,0,24,0,0,0,0,4,3,7,0,0,10,8,0,1,0,0,1,0,60323,90,0,1,91.3,23,0,7441,右边锋,尼古拉斯·佩佩,7.32,0,0,4,2,12,阿森纳,1,1,2,0
3,2,0,0,25,0,1,0,1,10,0,2,0,0,34,31,0,3,0,1,3,5,60323,90,1,0,92.75,69,0,459,左后卫,罗伯逊,7.32,0,0,3,0,13,利物浦,0,3,1,0
0,4,0,2,26,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,60327,90,0,0,100.0,14,0,3295,门将,埃德森,7.3,0,0,0,0,11,曼城,0,0,0,1
0,0,0,6,23,0,0,0,1,0,0,0,0,0,8,6,1,1,1,0,0,0,60325,36,0,1,76.92,13,0,11376,中锋,麦克伯尼,7.3,0,0,1,1,507,谢菲尔德联,0,0,2,0
0,5,0,0,23,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,19,60332,90,0,0,36.36,22,0,16037,门将,安格斯·冈恩,7.29,0,0,0,0,15,南安普顿,0,0,0,0
0,2,0,2,27,1,0,0,0,0,0,2,0,0,9,6,0,1,0,0,3,3,60330,73,0,2,79.17,24,0,13,左边锋,阿特苏,7.28,0,0,0,0,4,纽卡斯尔,0,1,2,0
0,2,0,0,21,1,1,0,0,1,4,1,0,0,20,17,1,1,0,1,3,2,60328,84,0,0,84.21,38,0,6874,右边锋,普利西奇,7.27,0,0,2,0,1,切尔西,0,1,5,0
0,6,0,3,25,0,0,3,5,0,0,0,0,0,6,2,1,0,0,0,0,9,60324,90,0,1,82.35,34,0,16299,中后卫,恩格斯,7.27,0,0,0,0,7,阿斯顿维拉,0,1,1,0
2,4,0,1,30,0,0,1,5,2,0,1,0,0,15,10,1,1,0,1,2,8,60329,90,0,0,79.17,24,0,178,右后卫,马修·洛顿,7.26,0,0,0,0,20,伯恩利,0,3,1,0
0,3,0,3,29,0,0,1,5,0,0,0,0,0,6,1,1,0,0,2,0,10,60329,90,0,0,60.61,33,0,497,中后卫,本·米,7.26,0,0,1,0,20,伯恩利,0,2,0,0
0,0,0,3,32,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,60325,90,0,3,80.0,10,0,254,中锋,瓦尔迪,7.25,0,0,2,1,10,莱斯特城,0,0,0,0
2,1,1,1,25,0,0,1,1,5,1,2,0,0,17,14,0,0,0,1,1,2,60332,68,0,0,83.33,24,0,11011,左中场,所罗门·马奇,7.23,0,0,2,1,263,布莱顿,1,2,1,0
7,5,0,0,34,0,0,0,0,8,1,1,0,0,19,17,2,1,0,0,5,5,60326,56,0,0,95.45,44,0,51,左后卫,阿什利·扬,7.19,0,0,2,0,2,曼联,0,0,0,0
0,3,0,1,23,0,0,1,6,0,0,0,0,0,4,3,0,0,0,0,0,4,60332,90,0,0,81.82,33,0,24127,中后卫,贝德纳雷克,7.19,0,0,0,0,15,南安普顿,0,3,0,0
0,5,0,0,20,0,0,1,1,0,0,1,0,0,8,6,0,0,0,2,0,6,60331,90,0,0,81.08,37,0,20679,后腰,德克兰·赖斯,7.19,0,0,0,0,16,西汉姆联,0,4,0,0
0,0,0,0,24,1,0,2,0,1,1,1,0,0,18,14,1,1,0,1,3,0,60331,74,0,0,81.25,32,0,10952,中场,威尔·休斯,7.18,0,0,2,0,207,沃特福德,0,4,2,0
0,4,0,2,24,0,0,0,2,2,0,1,0,0,9,6,2,1,0,3,0,9,60324,90,0,1,78.26,23,0,7337,右后卫,吉尔伯特,7.18,0,0,1,0,7,阿斯顿维拉,0,1,0,1
0,1,0,0,29,0,0,1,1,0,0,1,0,0,3,3,1,1,0,1,0,2,60326,83,0,0,76.19,21,0,396,后腰,库亚特,7.18,0,0,0,0,19,水晶宫,0,5,1,0
4,0,0,2,24,0,0,1,2,6,2,0,0,0,14,7,1,2,0,0,1,3,60332,90,0,0,70.27,37,0,380,中场,沃德·普劳斯,7.17,0,0,2,0,15,南安普顿,1,2,1,1
0,9,1,7,26,0,1,0,3,2,0,0,0,0,18,15,0,0,0,2,1,11,60326,90,0,0,85.19,81,0,458,中后卫,哈里·马奎尔,7.16,0,0,1,1,2,曼联,1,0,0,0
2,1,0,0,24,0,1,0,0,6,1,3,0,0,17,11,0,1,0,0,7,2,60332,90,0,0,74.19,31,0,16765,左边锋,特罗萨德,7.13,0,0,1,0,263,布莱顿,0,1,1,0
0,5,0,0,36,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,7,60331,90,0,0,90.0,20,0,199,门将,本·福斯特,7.13,0,0,0,0,207,沃特福德,0,1,0,0
0,3,0,1,21,0,0,2,4,0,0,0,0,0,5,4,1,1,0,6,0,5,60325,90,0,0,88.57,35,0,11279,后腰,哈姆扎·乔杜里,7.13,0,0,0,0,10,莱斯特城,0,1,3,0
0,0,0,2,28,0,0,0,1,0,0,0,0,0,16,13,0,0,0,2,1,2,60327,58,0,0,85.71,42,0,1828,中场,京多安,7.12,0,0,0,0,11,曼城,0,4,1,0
0,0,0,1,21,0,0,0,1,1,0,0,0,0,8,7,0,0,1,0,0,1,60325,26,0,0,75.0,12,0,20360,前腰,哈维·巴恩斯,7.11,0,0,1,1,10,莱斯特城,1,0,2,0
2,1,0,1,22,0,0,0,2,2,2,0,0,0,19,15,1,1,0,0,5,2,60327,90,1,0,91.57,83,0,8013,左后卫,津琴科,7.1,0,0,0,0,11,曼城,0,2,2,0
2,1,0,1,30,0,0,2,2,5,0,1,0,0,11,7,1,1,0,0,2,5,60330,90,1,0,81.48,27,0,6424,右中场,马特·里奇,7.1,0,0,0,0,4,纽卡斯尔,0,1,4,1
0,0,0,1,29,0,0,0,0,0,1,2,0,0,12,8,1,2,0,1,2,2,60331,55,0,1,73.08,26,0,12061,右边锋,亚尔莫连科,7.09,0,0,1,1,16,西汉姆联,0,2,0,0
0,4,0,0,32,0,0,0,0,1,2,0,0,0,14,11,1,0,1,2,1,4,60331,90,0,0,93.88,49,1,400,中场,诺布尔,7.09,0,0,1,1,16,西汉姆联,0,1,1,0
2,2,0,2,30,0,2,0,2,5,1,1,0,0,35,34,0,0,0,0,3,2,60330,90,0,0,97.83,92,0,95,中场,穆萨·西索科,7.09,0,0,0,0,3,热刺,0,0,2,0
0,6,0,0,29,0,0,0,3,3,0,0,0,0,26,23,0,2,0,1,0,7,60323,90,0,0,84.0,50,0,331,中场,亨德森,7.08,0,0,1,0,13,利物浦,0,4,0,0
0,1,0,5,31,0,0,1,10,0,0,0,0,0,3,1,1,1,0,1,0,2,60331,90,1,0,70.59,17,0,2121,中后卫,奥邦纳,7.08,0,0,1,1,16,西汉姆联,0,0,1,1
0,0,0,0,26,1,1,0,0,0,0,2,0,0,2,1,1,0,0,0,1,0,60332,10,0,0,50.0,2,0,7330,左边锋,布法尔,7.07,0,0,0,0,15,南安普顿,0,0,0,0
0,4,0,1,27,0,0,0,0,0,0,0,0,0,23,18,3,1,0,3,1,4,60328,90,0,0,88.52,61,0,2409,后腰,若日尼奥,7.07,0,0,1,0,1,切尔西,0,3,0,1
0,1,0,2,24,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,2,60330,90,0,0,83.33,12,0,6268,后腰,伊萨克·海登,7.06,0,0,1,0,4,纽卡斯尔,0,4,0,0
0,0,0,3,26,1,1,0,1,2,0,0,0,0,9,4,1,0,0,0,1,0,60326,80,0,0,61.11,18,0,247,左中场,施鲁普,7.04,0,0,0,0,19,水晶宫,0,1,5,0
2,1,0,0,26,1,0,0,3,8,0,0,0,0,19,17,2,0,0,0,1,1,60325,90,0,0,93.75,32,0,18139,右后卫,乔治·鲍多克,7.03,0,0,2,1,507,谢菲尔德联,0,3,4,0
1,1,0,0,23,0,0,0,0,1,0,3,0,0,13,11,0,0,0,0,0,1,60324,29,0,0,88.89,18,0,6288,左边锋,伊沃比,7.02,0,0,2,1,14,埃弗顿,0,0,0,0
0,5,0,2,29,0,0,0,2,4,2,3,0,0,19,15,0,1,0,0,0,7,60325,90,1,0,81.82,44,0,191,左后卫,恩达·史蒂文斯,7.01,0,0,0,0,507,谢菲尔德联,0,5,3,0
0,0,0,0,24,0,0,5,3,0,0,1,0,0,4,2,2,0,0,6,0,1,60327,90,0,0,87.5,24,0,1531,中后卫,纳坦·阿克,7.01,0,0,2,1,208,伯恩茅斯,0,0,1,0
2,0,0,1,25,0,1,0,0,3,0,1,0,0,17,11,0,0,0,0,1,0,60327,79,0,0,78.79,33,0,2971,右边锋,贝尔纳多·席尔瓦,7.0,0,0,4,0,11,曼城,0,1,2,0
0,1,0,2,26,0,0,0,0,0,0,1,0,0,32,26,1,1,0,3,4,2,60331,90,0,0,84.13,63,0,2788,中场,杜库雷,7.0,0,0,3,1,207,沃特福德,0,2,1,0
0,4,0,3,22,0,0,0,0,0,1,0,0,0,21,17,3,1,0,2,1,5,60326,85,0,0,84.48,58,0,22156,中场,麦克托米奈,6.98,0,0,3,0,2,曼联,0,0,0,0
0,4,0,4,25,0,0,0,2,0,0,0,0,0,24,19,2,1,0,1,2,10,60327,90,1,0,92.36,144,0,610,中后卫,拉波尔特,6.97,0,0,0,0,11,曼城,0,0,0,0
2,1,0,0,19,1,0,0,0,9,3,1,0,0,4,4,2,1,0,0,2,1,60329,86,0,0,89.47,19,0,46259,左边锋,麦克尼尔,6.97,0,0,1,0,20,伯恩利,0,0,2,0
2,1,0,0,19,1,0,0,0,9,3,1,0,0,4,4,2,1,0,0,2,1,60329,86,0,0,89.47,19,0,46259,左边锋,麦克尼尔,6.97,0,0,1,0,20,伯恩利,0,0,2,0
0,0,0,0,28,0,0,0,0,0,2,1,0,0,25,25,0,0,0,2,0,1,60323,69,0,0,98.28,58,0,4003,中场,维纳尔杜姆,6.97,0,0,2,0,13,利物浦,0,1,2,0
0,1,0,4,27,0,0,1,7,0,0,0,0,0,8,3,1,0,0,1,0,6,60328,90,0,0,81.25,64,0,10309,中后卫,格兰特·汉利,6.94,0,0,1,1,209,诺维奇,0,3,0,0
0,3,0,2,21,0,0,3,5,0,0,0,0,0,3,1,0,0,0,2,0,6,60328,90,0,0,87.5,64,0,20673,中后卫,戈德弗雷,6.93,0,0,1,0,209,诺维奇,0,1,0,0
0,1,0,0,26,0,0,0,1,1,3,2,0,0,16,12,1,0,0,1,2,1,60325,78,0,0,75.76,33,0,103,影子前锋,阿约泽·佩雷斯,6.92,0,0,0,0,10,莱斯特城,0,2,3,0
0,1,0,0,21,0,0,1,0,5,1,0,0,0,18,13,3,1,1,1,0,3,60326,90,0,0,79.31,29,0,20677,左边锋,丹尼尔·詹姆斯,6.9,0,0,4,1,2,曼联,0,0,1,1
0,2,0,0,22,0,0,0,0,1,1,3,0,0,18,15,3,0,0,0,1,2,60329,90,0,0,77.27,44,0,7613,左边锋,迪奥戈·若塔,6.9,0,0,3,0,269,狼队,0,0,1,0
2,0,0,0,25,0,0,0,0,5,1,3,0,0,22,14,0,1,0,0,2,0,60331,74,0,1,75.76,33,0,798,右边锋,德乌洛费乌,6.9,0,0,7,1,207,沃特福德,0,0,1,0
2,5,0,0,28,1,1,0,0,5,1,2,1,0,33,23,1,3,0,0,2,8,60327,90,0,0,80.3,66,0,1858,前腰,德布劳内,6.89,0,1,3,0,11,曼城,2,1,2,0
0,2,0,1,23,0,0,1,0,1,1,2,0,0,61,54,1,1,0,0,1,4,60330,90,0,0,94.03,134,0,10753,中场,温克斯,6.88,0,0,0,0,3,热刺,0,3,1,1
0,1,0,1,27,1,0,0,0,1,2,1,0,0,10,4,0,1,0,0,3,2,60332,84,0,0,61.9,21,0,503,中锋,丹尼·因斯,6.88,0,0,1,0,15,南安普顿,0,1,1,0
0,1,0,1,30,0,0,0,4,2,0,0,0,0,7,4,1,0,0,3,0,5,60324,90,0,0,55.0,20,0,123,左后卫,尼尔·泰勒,6.88,0,0,0,0,7,阿斯顿维拉,0,0,1,0
0,8,0,3,29,0,0,0,2,1,0,0,0,0,21,17,1,0,0,1,0,11,60324,90,0,0,87.84,74,0,389,后腰,施内德林,6.88,0,0,1,0,14,埃弗顿,0,5,0,0
0,0,0,0,27,0,0,0,0,0,0,1,0,0,23,16,0,0,0,0,0,0,60323,86,0,0,79.55,44,0,1889,中锋,菲尔米诺,6.85,0,0,6,1,13,利物浦,0,2,5,0
0,1,0,1,21,0,0,0,2,0,2,0,0,0,4,2,3,1,0,1,0,5,60324,90,0,0,66.67,21,0,19710,中场,道格拉斯·路易斯,6.85,0,0,0,0,7,阿斯顿维拉,0,3,2,0
0,0,0,1,23,1,0,0,0,0,3,1,0,0,11,9,4,1,0,0,1,0,60326,90,0,0,90.0,20,0,2991,左边锋,马夏尔,6.84,0,0,3,0,2,曼联,0,0,1,0
0,1,0,6,31,0,0,0,0,1,0,1,0,0,9,7,2,0,0,0,0,1,60325,54,0,0,66.67,18,0,11267,中锋,麦克戈尔德里克,6.84,0,0,0,0,507,谢菲尔德联,0,2,2,0
0,1,0,0,25,0,0,0,7,2,0,0,0,0,3,3,0,0,0,0,0,2,60330,90,0,0,68.75,16,0,7134,右后卫,克拉夫特,6.83,0,0,0,0,4,纽卡斯尔,0,2,1,0
0,9,0,0,33,0,0,0,1,0,0,0,0,0,5,3,0,0,0,0,0,24,60324,90,0,0,54.55,33,0,494,门将,汤姆·希顿,6.83,0,0,0,0,7,阿斯顿维拉,0,0,1,0
0,0,0,1,22,0,0,0,1,3,2,3,0,0,16,10,1,1,0,1,0,0,60324,78,0,1,70.37,27,0,8200,左边锋,理查尔里森,6.83,0,0,1,0,14,埃弗顿,0,3,3,0
0,0,0,7,27,0,0,0,2,1,0,0,0,0,18,12,0,1,0,1,0,1,60329,76,0,0,74.29,35,0,11123,右后卫,马特·多尔蒂,6.82,0,0,1,0,269,狼队,0,2,1,0
0,1,0,0,29,0,0,1,2,0,0,0,0,0,4,4,1,3,0,2,0,2,60326,90,0,0,58.82,17,0,485,右后卫,乔尔·沃德,6.81,0,0,0,0,19,水晶宫,0,4,0,0
0,2,0,1,20,0,0,1,4,1,2,2,0,0,7,4,1,1,0,1,0,3,60323,86,1,0,89.58,48,0,17242,中场,贡多齐,6.8,0,0,0,0,12,阿森纳,0,2,0,0
2,11,0,1,28,0,0,1,2,8,0,0,0,0,24,15,0,3,0,3,2,19,60325,90,0,0,71.43,56,0,11006,中场,诺伍德,6.79,0,0,1,0,507,谢菲尔德联,0,1,0,0
2,1,0,0,29,0,0,2,1,12,0,1,0,0,44,35,1,1,0,2,1,5,60330,88,0,0,87.06,85,0,76,左后卫,丹尼·罗斯,6.79,0,0,0,0,3,热刺,0,1,0,1
0,1,0,0,21,0,0,0,0,0,2,0,0,0,11,8,1,0,1,1,0,3,60328,90,0,0,78.95,38,0,26634,左中场,坎特维尔,6.78,0,0,1,1,209,诺维奇,0,1,2,0
0,11,0,6,26,0,0,0,4,0,0,0,0,0,8,5,0,0,0,1,0,17,60329,90,1,0,83.1,71,0,11125,中后卫,康诺·考迪,6.77,0,0,0,0,269,狼队,0,0,0,0
2,7,0,0,29,0,1,2,0,3,1,0,0,0,13,9,1,1,0,2,2,8,60329,90,0,0,80.95,42,0,179,后腰,韦斯特伍德,6.76,0,0,1,0,20,伯恩利,0,0,1,0
3,0,0,1,27,0,0,0,0,5,2,2,0,0,30,21,1,1,0,1,0,2,60325,90,0,0,69.44,36,0,11196,前腰,卢克·弗里曼,6.75,0,0,0,0,507,谢菲尔德联,1,2,4,0
0,8,0,0,34,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,21,60331,90,0,0,40.91,22,0,119,门将,法比安斯基,6.75,0,0,0,0,16,西汉姆联,0,0,0,0
0,6,0,3,31,0,0,3,3,0,0,0,0,0,1,0,0,0,0,2,0,7,60323,90,0,0,94.92,59,0,1809,中后卫,帕帕斯塔索普洛斯,6.75,0,0,0,0,12,阿森纳,0,2,0,0
2,0,0,4,29,0,0,2,5,2,1,0,0,0,12,6,0,1,0,0,1,6,60329,90,0,0,71.43,56,0,6387,中后卫,瑞恩·本内特,6.75,0,0,0,0,269,狼队,0,0,0,0
0,2,0,3,23,0,0,0,0,0,0,0,0,0,4,2,0,1,0,2,0,3,60328,90,0,0,91.53,59,0,2062,中后卫,克里斯滕森,6.74,0,0,1,1,1,切尔西,0,4,0,0
0,2,0,2,27,0,0,1,4,0,1,0,0,0,10,5,1,1,0,2,0,9,60332,90,0,0,82.22,45,0,11000,中后卫,刘易斯·邓克,6.74,0,0,0,0,263,布莱顿,0,4,1,0
0,3,0,3,24,0,0,0,4,0,0,1,0,0,7,5,0,0,0,2,0,4,60328,90,0,0,87.67,73,0,17,中后卫,祖马,6.73,0,0,0,0,1,切尔西,0,0,0,0
0,0,0,2,21,0,0,1,2,0,0,0,0,0,11,5,0,1,0,0,0,3,60332,90,0,0,80.39,51,0,20809,中后卫,凯文·丹索,6.72,0,0,0,0,15,南安普顿,0,1,2,0
0,0,0,4,27,0,0,0,3,0,0,1,0,0,14,8,0,0,0,0,1,0,60329,90,0,1,64.0,25,0,266,中锋,克里斯·伍德,6.71,0,0,3,1,20,伯恩利,0,0,5,0
0,0,0,0,31,0,0,1,0,0,1,0,0,0,6,3,1,2,0,6,0,0,60326,90,0,0,66.67,15,0,6162,中场,麦克阿瑟,6.71,0,0,0,0,19,水晶宫,0,0,0,0
0,0,0,0,22,0,0,2,6,0,0,0,0,0,2,2,0,2,0,0,0,0,60331,90,0,0,77.78,9,0,7346,中后卫,伊萨·迪奥普,6.71,0,0,0,0,16,西汉姆联,0,2,0,0
